publication_date,effective_on,agencies,agency_names,title,abstract,action,type,president,dates,citation,document_number,regulation_id_numbers,json_url,raw_text_url,html_url,president_id,publication_dt,publication_year,publication_month,susp,actual_susp
2021-03-12,2021-04-16,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; Airbus Helicopters Deutschland GmbH (Type Certificate Previously Held by Eurocopter Deutschland GmbH) Helicopters,"The FAA is adopting a new airworthiness directive (AD) for Airbus Helicopters Deutschland GmbH (Airbus Helicopters) Model BO-105A, BO-105C, BO-105S, MBB-BK 117 A-1, MBB-BK 117 A-3, MBB-BK 117 A-4, MBB- BK 117 B-1, MBB-BK 117 B-2, and MBB-BK 117 C-1 helicopters. This AD was prompted by a report of a loss of electrical ground between the starter-generator and the generator voltage regulator (regulator). This AD requires inspecting the starter-generator electrical ground connection, retrofitting the starter-generator wire harness, and depending on model, revising the existing Rotorcraft Flight Manual (RFM) for your helicopter. The FAA is issuing this AD to address the unsafe condition on these products.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This AD is effective April 16, 2021.",86 FR 13975,2021-05146,2120-AA64,https://www.federalregister.gov/api/v1/documents/2021-05146?publication_date=2021-03-12,https://www.federalregister.gov/documents/full_text/text/2021/03/12/2021-05146.txt,https://www.federalregister.gov/documents/2021/03/12/2021-05146/airworthiness-directives-airbus-helicopters-deutschland-gmbh-type-certificate-previously-held-by,joe-biden,2021-03-12 00:00:00 UTC,2021,3,0,0
2021-04-14,2021-04-29,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; Sikorsky Aircraft Corporation Helicopters,The FAA is superseding Airworthiness Directive (AD) 2021-04-16 which applied to certain Sikorsky Aircraft Corporation (Sikorsky) Model S-92A helicopters. AD 2021-04-16 required a one-time inspection of the landing gear for components with non-conforming threads and removal of any non-conforming threaded hinge pin and main landing gear (MLG) and nose landing gear (NLG) actuator pins. AD 2021-04-16 also prohibited installing certain part-numbered hinge and actuator pins on any helicopter. This AD requires the same actions but corrects erroneous part numbers. This AD was prompted by the discovery that certain part numbers listed in AD 2021-04-16 are incorrect. The FAA is issuing this AD to address the unsafe condition on these products.,Final rule; request for comments.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This AD is effective April 29, 2021",86 FR 19571,2021-07687,2120-AA64,https://www.federalregister.gov/api/v1/documents/2021-07687?publication_date=2021-04-14,https://www.federalregister.gov/documents/full_text/text/2021/04/14/2021-07687.txt,https://www.federalregister.gov/documents/2021/04/14/2021-07687/airworthiness-directives-sikorsky-aircraft-corporation-helicopters,joe-biden,2021-04-14 00:00:00 UTC,2021,4,0,0
2021-04-16,,"[{'raw_name': 'DEPARTMENT OF HOMELAND SECURITY', 'name': 'Homeland Security Department', 'id': 227, 'url': 'https://www.federalregister.gov/agencies/homeland-security-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/227', 'parent_id': None, 'slug': 'homeland-security-department'}, {'raw_name': 'Coast Guard', 'name': 'Coast Guard', 'id': 53, 'url': 'https://www.federalregister.gov/agencies/coast-guard', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/53', 'parent_id': 227, 'slug': 'coast-guard'}]","Homeland Security Department, Coast Guard","Special Local Regulation: Fort Lauderdale Air Show; Atlantic Ocean, Fort Lauderdale, FL","The Coast Guard will enforce a special local regulation on May 7, 8, and 9, 2021, from 9:00 a.m. to 6:00 p.m. each day to provide for the safety of life on certain navigable waters during the Fort Lauderdale Air Show. During the enforcement period, all non-participant persons and vessels will be prohibited from entering, transiting, anchoring in, or remaining within the regulated area unless authorized by the Captain of the Port Miami or a designated representative. The operator of any vessel in the regulated area must comply with instructions from the Coast Guard or designated representative.",Notice of enforcement of regulation.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","The regulation in 33 CFR 100.702, Table to Sec. 100.702, Line 3, will be enforced on May 7, 8, and 9, 2021, from 9:00 a.m. to 6:00 p.m. each day.",86 FR 20035,2021-07814,,https://www.federalregister.gov/api/v1/documents/2021-07814?publication_date=2021-04-16,https://www.federalregister.gov/documents/full_text/text/2021/04/16/2021-07814.txt,https://www.federalregister.gov/documents/2021/04/16/2021-07814/special-local-regulation-fort-lauderdale-air-show-atlantic-ocean-fort-lauderdale-fl,joe-biden,2021-04-16 00:00:00 UTC,2021,4,0,0
2021-04-06,2021-04-04,"[{'raw_name': 'DEPARTMENT OF COMMERCE', 'name': 'Commerce Department', 'id': 54, 'url': 'https://www.federalregister.gov/agencies/commerce-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/54', 'parent_id': None, 'slug': 'commerce-department'}, {'raw_name': 'National Oceanic and Atmospheric Administration', 'name': 'National Oceanic and Atmospheric Administration', 'id': 361, 'url': 'https://www.federalregister.gov/agencies/national-oceanic-and-atmospheric-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/361', 'parent_id': 54, 'slug': 'national-oceanic-and-atmospheric-administration'}]","Commerce Department, National Oceanic and Atmospheric Administration",Coastal Migratory Pelagic Resources of the Gulf of Mexico and Atlantic Region; Reopening of Commercial Hook-and-Line for King Mackerel in the Gulf of Mexico Southern Zone,NMFS is temporarily reopening the commercial hook-and-line component for king mackerel in the Gulf of Mexico (Gulf) southern zone. The most recent commercial landings data for king mackerel in the Gulf southern zone indicate the commercial hook-and-line quota for the 2020- 2021 fishing year has not yet been reached. The commercial hook-and- line component will reopen for 5 days to allow harvest of remaining king mackerel commercial quota. NMFS intends this action to maximize the economic benefits to commercial fishermen while continuing to protect the Gulf king mackerel resource within the established commercial quota.,Temporary rule; reopening.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This temporary rule is effective from 12:01 a.m., local time, on April 4, 2021, through April 8, 2021.",86 FR 17751,2021-07094,,https://www.federalregister.gov/api/v1/documents/2021-07094?publication_date=2021-04-06,https://www.federalregister.gov/documents/full_text/text/2021/04/06/2021-07094.txt,https://www.federalregister.gov/documents/2021/04/06/2021-07094/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-atlantic-region-reopening-of,joe-biden,2021-04-06 00:00:00 UTC,2021,4,0,0
2021-04-01,2021-04-01,"[{'raw_name': 'DEPARTMENT OF HEALTH AND HUMAN SERVICES', 'name': 'Health and Human Services Department', 'id': 221, 'url': 'https://www.federalregister.gov/agencies/health-and-human-services-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/221', 'parent_id': None, 'slug': 'health-and-human-services-department'}, {'raw_name': 'Food and Drug Administration', 'name': 'Food and Drug Administration', 'id': 199, 'url': 'https://www.federalregister.gov/agencies/food-and-drug-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/199', 'parent_id': 221, 'slug': 'food-and-drug-administration'}]","Health and Human Services Department, Food and Drug Administration",Medical Devices; Technical Amendments,"The Food and Drug Administration (FDA, the Agency, or we) is amending its medical device regulations to make an editorial nonsubstantive change and replace a reference to an obsolete office with updated information. The rule does not impose any new regulatory requirements on affected parties. This action is editorial in nature and is intended to improve the accuracy of the Agency's regulations.",Final rule; technical amendments.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This rule is effective April 1, 2021.",86 FR 17065,2021-06681,,https://www.federalregister.gov/api/v1/documents/2021-06681?publication_date=2021-04-01,https://www.federalregister.gov/documents/full_text/text/2021/04/01/2021-06681.txt,https://www.federalregister.gov/documents/2021/04/01/2021-06681/medical-devices-technical-amendments,joe-biden,2021-04-01 00:00:00 UTC,2021,4,0,0
2021-04-30,2021-04-30,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; The Boeing Company Airplanes,"The FAA is adopting a new airworthiness directive (AD) for certain The Boeing Company Model 737-8 and 737-9 airplanes. This AD was prompted by manufacturing design changes to certain metallic support panel assemblies installed in the flight deck, which resulted in insufficient electrical bonding of the panels and consequent insufficient electrical grounding of installed equipment. This AD requires modification of the electrical bonding of these assemblies to provide sufficient electrical grounding for equipment installed in the flight deck. The FAA is issuing this AD to address the unsafe condition on these products.",Final rule; request for comments.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This AD is effective April 30, 2021.",86 FR 22860,2021-09221,2120-AA64,https://www.federalregister.gov/api/v1/documents/2021-09221?publication_date=2021-04-30,https://www.federalregister.gov/documents/full_text/text/2021/04/30/2021-09221.txt,https://www.federalregister.gov/documents/2021/04/30/2021-09221/airworthiness-directives-the-boeing-company-airplanes,joe-biden,2021-04-30 00:00:00 UTC,2021,4,0,0
2021-02-25,2021-02-26,"[{'raw_name': 'DEPARTMENT OF HOMELAND SECURITY', 'name': 'Homeland Security Department', 'id': 227, 'url': 'https://www.federalregister.gov/agencies/homeland-security-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/227', 'parent_id': None, 'slug': 'homeland-security-department'}, {'raw_name': 'Coast Guard', 'name': 'Coast Guard', 'id': 53, 'url': 'https://www.federalregister.gov/agencies/coast-guard', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/53', 'parent_id': 227, 'slug': 'coast-guard'}]","Homeland Security Department, Coast Guard","Safety Zone; Ohio River, New Richmond, OH","The Coast Guard is establishing temporary safety zone for all navigable waters of the Ohio River from mile marker (MM) 452.0 to MM 454.0 near New Richmond, OH. This action is necessary to provide for the safety of life on these navigable waters near New Richmond, OH, during a demolition project. Entry into, transiting through, or anchoring within this zone is prohibited unless authorized by the Captain of the Port Sector Ohio Valley (COTP) or a designated representative.",Temporary final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This rule is effective on February 26, 2021 through February 28, 2021.",86 FR 11426,2021-03974,1625-AA00,https://www.federalregister.gov/api/v1/documents/2021-03974?publication_date=2021-02-25,https://www.federalregister.gov/documents/full_text/text/2021/02/25/2021-03974.txt,https://www.federalregister.gov/documents/2021/02/25/2021-03974/safety-zone-ohio-river-new-richmond-oh,joe-biden,2021-02-25 00:00:00 UTC,2021,2,0,0
2021-03-01,2021-03-31,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Air Plan Approval; KY; Updates to Attainment Status Designations,"The Environmental Protection Agency (EPA) is taking final action to approve a State Implementation Plan (SIP) revision submitted by the Commonwealth of Kentucky, through the Kentucky Division for Air Quality (KDAQ), on December 9, 2019. The SIP revision updates the description and attainment status designations of geographic areas within the Commonwealth for several National Ambient Air Quality Standards (NAAQS or standards). The updates are being made to conform Kentucky's attainment status tables with the federal attainment status designations for these areas. EPA is approving Kentucky's SIP revision because it is consistent with the Clean Air Act (CAA or Act) and EPA's regulations.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This rule is effective March 31, 2021.",86 FR 11870,2021-04057,,https://www.federalregister.gov/api/v1/documents/2021-04057?publication_date=2021-03-01,https://www.federalregister.gov/documents/full_text/text/2021/03/01/2021-04057.txt,https://www.federalregister.gov/documents/2021/03/01/2021-04057/air-plan-approval-ky-updates-to-attainment-status-designations,joe-biden,2021-03-01 00:00:00 UTC,2021,3,0,0
2021-03-17,2021-04-16,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Air Plan Approval; Missouri; Removal of Control of Emissions From Solvent Cleanup Operations,"The Environmental Protection Agency (EPA) is taking final action to approve a State Implementation Plan (SIP) revision submitted by the State of Missouri on January 15, 2019, and supplemented by letter on June 14, 2019. Missouri requests that the EPA remove a rule related to control of emissions from the solvent cleanup operations in the Kansas City, Missouri area from its SIP. This removal does not have an adverse effect on air quality. The EPA's approval of this rule revision is in accordance with the requirements of the Clean Air Act (CAA) and will ensure consistency between state and federally-approved rules.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This final rule is effective on April 16, 2021.",86 FR 14541,2021-05403,,https://www.federalregister.gov/api/v1/documents/2021-05403?publication_date=2021-03-17,https://www.federalregister.gov/documents/full_text/text/2021/03/17/2021-05403.txt,https://www.federalregister.gov/documents/2021/03/17/2021-05403/air-plan-approval-missouri-removal-of-control-of-emissions-from-solvent-cleanup-operations,joe-biden,2021-03-17 00:00:00 UTC,2021,3,0,0
2021-02-23,2021-03-30,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; The Boeing Company Airplanes,"The FAA is superseding Airworthiness Directive (AD) 2019-02- 03, which applied to all The Boeing Company Model 787-8, 787-9, and 787-10 airplanes. AD 2019-02-03 required revising the existing maintenance or inspection program, as applicable, to incorporate new or more restrictive airworthiness limitations. This AD retains the requirements of AD 2019-02-03 and requires incorporation of an airworthiness limitation that applies only to certain airplanes. This AD also requires replacing or modifying certain engine fire control panels, which terminates the revised airworthiness limitation added in this final rule when a certain condition is met. Since the FAA issued AD 2019-02-03, the manufacturer has developed a new fire handle design that will eliminate the need for the airworthiness limitations required by AD 2019-02-03. The FAA is issuing this AD to address the unsafe condition on these products.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This AD is effective March 30, 2021.",86 FR 10790,2021-03567,2120-AA64,https://www.federalregister.gov/api/v1/documents/2021-03567?publication_date=2021-02-23,https://www.federalregister.gov/documents/full_text/text/2021/02/23/2021-03567.txt,https://www.federalregister.gov/documents/2021/02/23/2021-03567/airworthiness-directives-the-boeing-company-airplanes,joe-biden,2021-02-23 00:00:00 UTC,2021,2,0,0
2021-02-17,2021-02-17,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Emamectin Benzoate; Pesticide Tolerances,"This regulation establishes tolerances for residues of emamectin benzoate in or on tea commodities. Syngenta Crop Protection, LLC requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This regulation is effective February 17, 2021. Objections and requests for hearings must be received on or before April 19, 2021, and must be filed in accordance with the instructions provided in 40 CFR part 178 (see also Unit I.C. of the SUPPLEMENTARY INFORMATION).",86 FR 9866,2021-03174,,https://www.federalregister.gov/api/v1/documents/2021-03174?publication_date=2021-02-17,https://www.federalregister.gov/documents/full_text/text/2021/02/17/2021-03174.txt,https://www.federalregister.gov/documents/2021/02/17/2021-03174/emamectin-benzoate-pesticide-tolerances,joe-biden,2021-02-17 00:00:00 UTC,2021,2,0,0
2021-03-23,2021-04-22,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Air Plan Approval; Pennsylvania; 1997 8-Hour Ozone National Ambient Air Quality Standard Second Maintenance Plan for the State College Area,"The Environmental Protection Agency (EPA) is approving a state implementation plan (SIP) revision submitted by the Commonwealth of Pennsylvania. The revision pertains to the Commonwealth's plan, submitted by the Pennsylvania Department of Environmental Protection (PADEP), for maintaining the 1997 8-hour ozone national ambient air quality standard (NAAQS) (referred to as the ``1997 ozone NAAQS'') in the Centre County, Pennsylvania area (State College Area). EPA is approving these revisions to the Pennsylvania SIP in accordance with the requirements of the Clean Air Act (CAA).",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This final rule is effective on April 22, 2021.",86 FR 15414,2021-05866,,https://www.federalregister.gov/api/v1/documents/2021-05866?publication_date=2021-03-23,https://www.federalregister.gov/documents/full_text/text/2021/03/23/2021-05866.txt,https://www.federalregister.gov/documents/2021/03/23/2021-05866/air-plan-approval-pennsylvania-1997-8-hour-ozone-national-ambient-air-quality-standard-second,joe-biden,2021-03-23 00:00:00 UTC,2021,3,0,0
2021-02-03,2021-03-05,"[{'raw_name': 'FEDERAL DEPOSIT INSURANCE CORPORATION', 'name': 'Federal Deposit Insurance Corporation', 'id': 164, 'url': 'https://www.federalregister.gov/agencies/federal-deposit-insurance-corporation', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/164', 'parent_id': None, 'slug': 'federal-deposit-insurance-corporation'}]",Federal Deposit Insurance Corporation,Removal of Transferred Office of Thrift Supervision (OTS) Regulations Regarding Nondiscrimination Requirements,"The Federal Deposit Insurance Corporation (FDIC) is rescinding and removing its regulation titled ``Nondiscrimination Requirements'' and amending its regulation titled ``Fair Housing'' to make it applicable to State savings associations. These actions will streamline the FDIC's rules by eliminating unnecessary, inconsistent, and duplicative regulations, and ensure insured State nonmember banks and State savings associations generally will be subject to the same nondiscrimination requirements.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","The final rule is effective on March 5, 2021. Compliance with 12",86 FR 8082,2020-28452,3064-AF35,https://www.federalregister.gov/api/v1/documents/2020-28452?publication_date=2021-02-03,https://www.federalregister.gov/documents/full_text/text/2021/02/03/2020-28452.txt,https://www.federalregister.gov/documents/2021/02/03/2020-28452/removal-of-transferred-office-of-thrift-supervision-ots-regulations-regarding-nondiscrimination,joe-biden,2021-02-03 00:00:00 UTC,2021,2,0,0
2021-03-04,,"[{'raw_name': 'DEPARTMENT OF HOMELAND SECURITY', 'name': 'Homeland Security Department', 'id': 227, 'url': 'https://www.federalregister.gov/agencies/homeland-security-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/227', 'parent_id': None, 'slug': 'homeland-security-department'}, {'raw_name': 'U.S. Customs and Border Protection', 'name': 'U.S. Customs and Border Protection', 'id': 501, 'url': 'https://www.federalregister.gov/agencies/u-s-customs-and-border-protection', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/501', 'parent_id': 227, 'slug': 'u-s-customs-and-border-protection'}]","Homeland Security Department, U.S. Customs and Border Protection",Arrival Restrictions Applicable to Flights Carrying Persons Who Have Recently Traveled From or Were Otherwise Present Within the Democratic Republic of the Congo or the Republic of Guinea,"This document announces the decision of the Secretary of Homeland Security to direct all flights to the United States carrying persons who have recently traveled from, or were otherwise present within, the Democratic Republic of the Congo or the Republic of Guinea to arrive at one of the U.S. airports where the U.S. government is focusing public health resources to implement enhanced public health measures. For purposes of this document, a person has recently traveled from the Democratic Republic of the Congo or the Republic of Guinea if that person has departed from, or was otherwise present within, the Democratic Republic of the Congo or the Republic of Guinea within 21 days of the date of the person's entry or attempted entry into the United States. Also, for purposes of this document, crew and flights carrying only cargo (i.e., no passengers or non-crew), are excluded from the measures herein.",Announcement of arrival restrictions.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","The arrival restrictions apply to flights departing after 11:59 p.m. Eastern Standard Time on March 4, 2021. Arrival restrictions continue until cancelled or modified by the Secretary of Homeland Security and notice of such cancellation or modification is published in the Federal Register.",86 FR 12534,2021-04594,,https://www.federalregister.gov/api/v1/documents/2021-04594?publication_date=2021-03-04,https://www.federalregister.gov/documents/full_text/text/2021/03/04/2021-04594.txt,https://www.federalregister.gov/documents/2021/03/04/2021-04594/arrival-restrictions-applicable-to-flights-carrying-persons-who-have-recently-traveled-from-or-were,joe-biden,2021-03-04 00:00:00 UTC,2021,3,0,0
2021-02-23,2021-03-30,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; The Boeing Company Airplanes,"The FAA is adopting a new airworthiness directive (AD) for all The Boeing Company Model 717-200 airplanes. This AD was prompted by a report that during takeoff, both the captain's and first officer's airspeed indications froze at 80 knots. This AD requires modifying the air data heat (ADH) system to display the proper airspeed indications, testing, and any applicable corrective actions. The FAA is issuing this AD to address the unsafe condition on these products.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This AD is effective March 30, 2021.",86 FR 10784,2021-03591,2120-AA64,https://www.federalregister.gov/api/v1/documents/2021-03591?publication_date=2021-02-23,https://www.federalregister.gov/documents/full_text/text/2021/02/23/2021-03591.txt,https://www.federalregister.gov/documents/2021/02/23/2021-03591/airworthiness-directives-the-boeing-company-airplanes,joe-biden,2021-02-23 00:00:00 UTC,2021,2,0,0
2021-03-09,2021-03-09,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",Environmental Protection Agency,Fluindapyr; Pesticide Tolerances,"This regulation establishes tolerances for residues of fluindapyr in or on multiple commodities which are identified and discussed later in this document. FMC Corporation requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This regulation is effective March 9, 2021. Objections and requests for hearings must be received on or before May 10, 2021, and must be filed in accordance with the instructions provided in 40 CFR part 178 (see also Unit I.C. of the SUPPLEMENTARY INFORMATION).",86 FR 13459,2021-04786,,https://www.federalregister.gov/api/v1/documents/2021-04786?publication_date=2021-03-09,https://www.federalregister.gov/documents/full_text/text/2021/03/09/2021-04786.txt,https://www.federalregister.gov/documents/2021/03/09/2021-04786/fluindapyr-pesticide-tolerances,joe-biden,2021-03-09 00:00:00 UTC,2021,3,0,0
2021-02-23,2021-03-30,"[{'raw_name': 'DEPARTMENT OF TRANSPORTATION', 'name': 'Transportation Department', 'id': 492, 'url': 'https://www.federalregister.gov/agencies/transportation-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/492', 'parent_id': None, 'slug': 'transportation-department'}, {'raw_name': 'Federal Aviation Administration', 'name': 'Federal Aviation Administration', 'id': 159, 'url': 'https://www.federalregister.gov/agencies/federal-aviation-administration', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/159', 'parent_id': 492, 'slug': 'federal-aviation-administration'}]","Transportation Department, Federal Aviation Administration",Airworthiness Directives; Pilatus Aircraft Ltd. Airplanes,"The FAA is adopting a new airworthiness directive (AD) for Pilatus Aircraft Ltd. (Pilatus) Model PC-12/47E airplanes. This AD was prompted by mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as inboard flap fairings aft (IFFAs) having an incorrect shape, which may result in chafing between the IFFA and the associated front inboard tension rod. This AD requires an inspection of the IFFAs for the correct shape and chafing between the IFFA and the associated front inboard tension rod, with corrective action as necessary. This condition could lead to failure of the inboard flap drive arm with consequent asymmetric flap extension, resulting in reduced control of the airplane. The FAA is issuing this AD to address the unsafe condition on these products.",Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This AD is effective March 30, 2021.",86 FR 10744,2021-03476,2120-AA64,https://www.federalregister.gov/api/v1/documents/2021-03476?publication_date=2021-02-23,https://www.federalregister.gov/documents/full_text/text/2021/02/23/2021-03476.txt,https://www.federalregister.gov/documents/2021/02/23/2021-03476/airworthiness-directives-pilatus-aircraft-ltd-airplanes,joe-biden,2021-02-23 00:00:00 UTC,2021,2,0,0
2021-04-19,2021-05-19,"[{'raw_name': 'DEPARTMENT OF STATE', 'name': 'State Department', 'id': 476, 'url': 'https://www.federalregister.gov/agencies/state-department', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/476', 'parent_id': None, 'slug': 'state-department'}]",State Department,Change to Certification Authority for the Alien Physician Category of the Exchange Visitor Program,The Department of State (Department) is changing the certification authority for alien physicians from the American Board of Medical Specialties (ABMS) to the Accreditation Council for Graduate Medical Education (ACGME).,Final rule.,Rule,"{'name': 'Joe Biden', 'identifier': 'joe-biden'}","This rule is effective May 19, 2021.",86 FR 20286,2021-07537,1400-AF03,https://www.federalregister.gov/api/v1/documents/2021-07537?publication_date=2021-04-19,https://www.federalregister.gov/documents/full_text/text/2021/04/19/2021-07537.txt,https://www.federalregister.gov/documents/2021/04/19/2021-07537/change-to-certification-authority-for-the-alien-physician-category-of-the-exchange-visitor-program,joe-biden,2021-04-19 00:00:00 UTC,2021,4,0,0
